,ID,Name,Nationality,Club,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
1906,228022,Liu Yu,China PR,Changchun Yatai FC,54,52,51,50,51
1907,242615,R. Treacy,Republic of Ireland,Dundalk,55,52,52,51,52
1908,245176,J. Bartels,Germany,1. FC K?ln,57,52,51,53,50
1909,232633,M. Hayashi,Japan,Gamba Osaka,54,51,54,51,49
1910,239811,Lee Yunoh,Korea Republic,Vegalta Sendai,54,52,55,52,59
1911,243139,J. Borquez,Chile,Deportes Iquique,60,49,55,56,52
1912,216262,M. Urwin,England,Fleetwood Town,55,45,51,53,58
1913,207829,L. Coddington,England,Northampton Town,55,51,54,47,56
1914,237269,J. McGuire,United States,Philadelphia Union,49,52,69,51,54
1915,244440,F. Nicastro,Italy,Neuch?tel Xamax,50,52,58,58,52
1916,243930,M. O'Connor,Republic of Ireland,Bray Wanderers,53,52,53,52,55
1917,245723,S. Gustafsson,Sweden,?rebro SK,53,56,42,54,52
1918,244701,J. Brady,Republic of Ireland,Limerick FC,53,52,54,53,55
1919,245470,K. Broda,Poland,Wisła Krak?w,59,51,53,45,58
1920,246262,L. Soldini,Switzerland,FC Lugano,56,58,58,45,55
1921,51963,T. Warner,Trinidad & Tobago,Accrington Stanley,48,56,56,60,44
1922,240386,G. Nyberg,Sweden,IK Sirius,55,49,53,53,56
1923,244484,B. Grøtterud,Norway,FK Bodø/Glimt,55,52,48,44,59
1924,243720,P. Sok?ł,Poland,Korona Kielce,48,59,47,52,57
1925,245002,P. Durin,Croatia,Portsmouth,59,55,51,41,55
1926,246288,E. Bojang,Sweden,Hammarby IF,58,56,48,42,49
1927,228117,O. Jonsson,Sweden,Djurg?rdens IF,56,47,51,44,58
1928,100899,S. Phillips,England,Yeovil Town,48,54,47,53,46
1929,245292,M. Yıldız,Turkey,Kasimpa?a SK,47,54,58,51,54
1930,243758,B. ?ynel,Poland,Wisła Płock,56,54,55,45,54
1931,238907,H. Abdulmajeed,Saudi Arabia,Ohod Club,60,52,45,44,55
1932,225342,J. Stevens,England,Oxford United,56,50,47,45,54
1933,245567,G. Tolino,Switzerland,FC St. Gallen,49,57,53,52,50
1934,242243,H. Saruta,Japan,Kashiwa Reysol,57,46,59,53,55
1935,244553,M. K?stenbauer,Austria,FC Admira Wacker M?dling,56,55,45,41,57
1936,240218,A. Weidinger,Germany, SSV Jahn Regensburg,51,54,56,56,49
1937,245090,L. Beckemeyer,Germany,VfL Osnabr?ck,57,55,51,44,56
1938,243299,M. Nelson,United States,Houston Dynamo,48,55,54,50,55
1939,242031,C. Hauervig,Denmark,Brøndby IF,49,55,52,48,53
1940,230000,W. J??skel?inen,Finland,Crewe Alexandra,58,50,49,45,55
1941,244351,T. Romboli,Italy,Livorno,56,55,54,53,48
1942,243584,S. Bohan,Republic of Ireland,Bohemian FC,54,56,55,43,52
1943,244355,J. Brendieck,Germany,MSV Duisburg,55,53,49,51,55
1944,207493,L. Simpson,England,Macclesfield Town,59,52,68,39,50
1945,206477,N. Corbet,Republic of Ireland,Waterford FC,56,48,52,50,55
1946,240531,M. Al Baqawi,Saudi Arabia,Al Taawoun,55,51,49,47,58
1947,239767,A. Kappenberger,Denmark,Hobro IK,52,53,52,42,55
1948,245407,N. Ziswiler,Switzerland,FC Thun,50,57,45,54,51
1949,239019,J. Delianov,Australia,Melbourne City FC,52,54,57,53,53
1950,240565,G. Meli,Italy,Empoli,52,54,55,49,56
1951,227770,M. Boney,England,Blackpool,54,47,44,49,55
1952,233681,Liu Shibo,China PR,Guangzhou Evergrande Taobao FC,49,56,50,41,59
1953,241883,K. Sanada,Japan,Shonan Bellmare,57,45,41,46,63
1954,242145,B. Gradecki,Poland,Wisła Płock,51,55,55,45,55
1955,232676,N. Hatta,Japan,J?bilo Iwata,54,48,45,52,54
1956,245479,A. Czaplak,Poland,Zagł?bie Sosnowiec,58,56,58,40,58
1957,246003,F. Norman,England,Exeter City,54,52,51,50,53
1958,240884,A. Andr? Jr,Morocco,Bristol Rovers,46,52,65,50,54
1959,243189,T. Nagaishi,Japan,Cerezo Osaka,56,46,44,51,53
1960,241655,K. Thiesson Kristensen,Denmark,Aarhus GF,58,51,56,51,46
1961,243198,S. Melvin,Canada,Vancouver Whitecaps FC,56,51,57,53,48
1962,245502,R. Al Najjar,Saudi Arabia,Al Shabab,53,48,60,53,52
1963,243979,H. Ræstad,Norway,Molde FK,55,51,53,40,56
1964,244493,E. Harloff,Norway,SK Brann,49,58,57,41,55
1965,242206,J. Caldwell,United States,New York City FC,54,47,51,50,54
1966,244777,J. Osobi?ski,Poland,Korona Kielce,53,45,58,45,58
1967,237127,D. Thiam,Senegal,SPAL,48,51,58,62,48
1968,243796,D. Hodzic,Croatia,Vejle Boldklub,50,47,56,52,58
1969,245859,S. Sarri,Italy,Foggia,57,52,47,43,60
1970,243072,Ding Bowei,China PR,Tianjin TEDA FC,55,54,54,48,45
1971,244359,L. Catherall,England,Gillingham,53,50,50,45,57
1972,244362,L. Hunn,Switzerland,Grasshopper Club Z?rich,48,51,51,53,49
1973,243877,T. Schneider,Germany,KFC Uerdingen 05,61,44,57,42,52
1974,243629,J. Garc?a,Chile,Audax Italiano,47,58,52,52,46
1975,232126,D. Craddock,Republic of Ireland,Aberdeen,52,57,51,47,47
1976,241099,L. Finochietto,Argentina,Argentinos Juniors,57,51,54,52,50
1977,245464,M. Wo?niak,Poland,Lechia Gda?sk,57,47,52,49,49
1978,245467,J. Szpaderski,Poland,Mied? Legnica,49,59,47,40,59
1979,239594,J. Imbrechts,Sweden,Sporting de Charleroi,55,49,53,45,56
1980,241908,I. Richards,Australia,Adelaide United,53,54,48,48,55
1981,233215,C. Addai,Ghana,Coventry City,51,48,40,53,56
1982,243213,S. Al Wehimid,Saudi Arabia,Al Nassr,53,47,49,51,48
1983,211490,J. Miszczuk,Poland,Jagiellonia Białystok,48,48,49,48,51
1984,205861,A. Mills,England,?stersunds FK,51,46,45,49,51
1985,237917,A. Suzuki,Japan,Yokohama F. Marinos,49,48,54,52,54
1986,246111,M. Humpen?der,Germany,FC W?rzburger Kickers,49,55,50,41,53
1987,243822,K. Civelek,Turkey,BB Erzurumspor,54,53,48,47,47
1988,242290,M. Antkowiak,Poland,Lincoln City,53,49,47,42,52
1989,236919,N. Suman,Australia,Western Sydney Wanderers,48,57,50,48,49
1990,241018,F. Nørgaard,Denmark,AC Horsens,51,50,52,47,54
1991,245370,E. Destanoglu,Turkey,Be?ikta? JK,52,52,50,47,52
1992,243073,Teng Shangkun,China PR,Tianjin TEDA FC,46,56,55,45,53
1993,244866,H. Wulff,Norway,Stabæk Fotball,50,47,53,50,53
1994,243093,Zhang Jingyi,China PR,Jiangsu Suning FC,45,59,46,44,50
1995,240286,J. Garc?a,Mexico,Santos Laguna,47,56,54,44,52
1996,242086,M. Sutton,Australia,Melbourne Victory,50,49,48,50,52
1997,243110,Sun Qibin,China PR,Tianjin Quanjian FC,50,46,51,48,50
1998,244943,E. Bilen,Turkey,G?ztepe SK,55,53,55,41,50
1999,240339,J. Granlund,Norway,Sandefjord Fotball,49,53,49,43,53
2000,232149,M. Connor,Republic of Ireland,Waterford FC,51,51,53,44,52
2001,243934,J. Hipper,Germany,TSV 1860 M?nchen,56,47,44,46,51
2002,246240,H. Bernat,Denmark,Odense Boldklub,50,48,58,51,52
2003,243681,V. Smedsrud,Denmark,SønderjyskE,54,45,53,46,56
2004,243685,J. Cleary,Republic of Ireland,Bohemian FC,47,55,58,45,50
2005,245735,J. Kelly,Republic of Ireland,Bray Wanderers,50,49,49,50,49
2006,239857,Chen Zhao,China PR,Shanghai Greenland Shenhua FC,50,52,50,40,53
2007,237045,R. Pasquel,Mexico,Deportivo Toluca,54,53,47,40,56
2008,243711,T. Callens,France,Stade Malherbe Caen,57,51,46,45,51
2009,245542,G. Figliuzzi,Italy,Crotone,49,51,44,45,50
2010,244043,N. Stephan,Germany,FC W?rzburger Kickers,49,48,57,49,54
2011,245587,J. Greatorex,England,Barnsley,47,58,47,41,47
2012,237463,A. Kelsey,England,Scunthorpe United,50,49,50,45,49
2013,233398,W. Henry,England,Swindon Town,56,46,45,38,54
2014,244172,M. Harsman,Germany,SV Meppen,55,48,50,44,48
2015,225510,D. Mackay,Scotland,Kilmarnock,48,50,47,48,48
2016,245223,W. Appleyard,England,Stevenage,47,53,58,48,49
2017,244810,T. Lawal,Austria,LASK Linz,51,50,53,48,46
2018,244817,D. Szczepaniak,Poland,Morecambe,50,45,49,50,49
2019,243636,C. Hawkins,England,Burton Albion,53,45,56,49,46
2020,243158,L. Wahlstedt,Sweden,Dalkurd FF,47,46,50,45,51
2021,221669,M. Hurst,Scotland,St. Johnstone FC,45,49,50,50,45
2022,53748,K. Pilkington,England,Cambridge United,45,48,44,49,46
2023,245862,J. Milli,Italy,Lecce,52,52,52,40,44
2024,242844,J. Livesey,England,Burton Albion,46,52,58,42,48
